account_id,signup_date,utm_source,utm_campaign,ref,account_type
ACC5335,07/15/2025,Referral,Campaign_A,bar,normal
ACC5336,07/15/2025,Referral,Campaing_B,,agency
ACC5337,2025-06-27,Referral,Campaign_A,,AGENCY
ACC5338,07/15/2025,Google Ads,Campaign_B,be,Normal
ACC5339,07/15/2025,Google Ads,Campaing_B,,normal
ACC5340,2025-06-14,LinkedIn,Campaing_B,,AGENCY
ACC5341,2025-06-02,Referral,Campaing_B,others,normal
ACC5342,2025-07-12,Organic,Campaign_B,current,Normal
ACC5343,07/15/2025,LinkedIn,Campaign_B,,AGENCY
ACC5344,2025-06-06,,Campaign_C,,normal
ACC5345,2025/08/01,Googel Ads,Campaign_B,pressure,Normal
ACC5346,2025-08-07,Referral,Campaign_A,,AGENCY
ACC5347,2025/08/01,Organic,Campaing_B,,AGENCY
ACC5348,07/15/2025,Referral,Campaign_B,,Normal
ACC5349,07/15/2025,Organic,Campaign_C,,normal
ACC5350,2025-06-28,Organic,Campaign_B,,AGENCY
ACC5351,07/15/2025,Referral,Campaign_A,,Normal
ACC5352,2025/08/01,LinkedIn,Campaign_C,,normal
ACC5353,2025/08/01,,Campaign_A,road,AGENCY
ACC5354,2025/08/01,Googel Ads,Campaign_C,,agency
ACC5355,2025-07-30,LinkedIn,Campaign_A,,agency
ACC5356,07/15/2025,Googel Ads,Campaign_A,,agency
ACC5357,2025-08-16,Google Ads,Campaign_B,TV,AGENCY
ACC5358,07/15/2025,Referral,Campaing_B,,Normal
ACC5359,2025-07-26,,Campaign_C,those,AGENCY
ACC5360,2025/08/01,Googel Ads,Campaign_B,ability,normal
ACC5361,2025/08/01,LinkedIn,Campaign_C,,AGENCY
ACC5362,07/15/2025,Google Ads,Campaing_B,value,agency
ACC5363,2025-07-29,LinkedIn,Campaing_B,PM,Normal
ACC5364,07/15/2025,,Campaign_C,sing,AGENCY
ACC5365,07/15/2025,Referral,Campaign_B,everybody,AGENCY
ACC5366,2025-06-18,Organic,Campaing_B,suggest,agency
ACC5367,2025/08/01,,Campaign_A,,normal
ACC5368,2025/08/01,Google Ads,Campaing_B,,agency
ACC5369,2025-06-27,Organic,Campaign_C,,Normal
ACC5370,2025/08/01,Googel Ads,Campaign_A,,agency
ACC5371,07/15/2025,,Campaign_B,law,AGENCY
ACC5372,2025/08/01,Googel Ads,Campaign_A,lose,agency
ACC5373,2025/08/01,Googel Ads,Campaign_A,can,AGENCY
ACC5374,07/15/2025,,Campaing_B,shoulder,Normal
ACC5375,07/15/2025,Googel Ads,Campaign_C,,Normal
ACC5376,07/15/2025,Organic,Campaing_B,,Normal
ACC5377,2025/08/01,Google Ads,Campaign_A,,agency
ACC5378,2025-07-13,Referral,Campaign_A,,AGENCY
ACC5379,2025/08/01,Googel Ads,Campaign_C,,AGENCY
ACC5380,2025/08/01,LinkedIn,Campaign_C,,AGENCY
ACC5381,2025/08/01,Google Ads,Campaign_B,laugh,AGENCY
ACC5382,2025-07-07,LinkedIn,Campaing_B,,normal
ACC5383,2025/08/01,,Campaign_A,,Normal
ACC5384,2025/08/01,Googel Ads,Campaign_A,here,AGENCY
ACC5385,2025-08-17,Googel Ads,Campaign_B,kitchen,AGENCY
ACC5386,07/15/2025,Organic,Campaign_A,rather,normal
ACC5387,2025-07-12,LinkedIn,Campaing_B,same,agency
ACC5388,2025/08/01,LinkedIn,Campaign_B,,AGENCY
ACC5389,2025/08/01,Organic,Campaign_A,very,Normal
ACC5390,07/15/2025,Referral,Campaing_B,,AGENCY
ACC5391,2025/08/01,LinkedIn,Campaign_B,,Normal
ACC5392,2025-08-02,Organic,Campaing_B,plan,normal
ACC5393,2025/08/01,LinkedIn,Campaign_A,,Normal
ACC5394,2025-07-01,,Campaign_C,,normal
ACC5395,2025/08/01,Google Ads,Campaing_B,,agency
ACC5396,2025/08/01,Referral,Campaign_C,eight,Normal
ACC5397,2025/08/01,Googel Ads,Campaign_B,they,normal
ACC5398,07/15/2025,Organic,Campaign_A,,normal
ACC5399,2025-08-08,,Campaign_C,step,agency
ACC5400,07/15/2025,Google Ads,Campaign_C,,AGENCY
ACC5401,2025/08/01,Googel Ads,Campaign_A,,normal
ACC5402,07/15/2025,Organic,Campaing_B,,normal
ACC5403,2025-08-19,LinkedIn,Campaign_C,,Normal
ACC5404,2025/08/01,Referral,Campaign_C,,AGENCY
ACC5405,07/15/2025,Google Ads,Campaign_B,,AGENCY
ACC5406,2025-08-26,Google Ads,Campaing_B,sign,agency
ACC5407,07/15/2025,LinkedIn,Campaing_B,,agency
ACC5408,07/15/2025,Googel Ads,Campaing_B,,AGENCY
ACC5409,2025-08-04,Googel Ads,Campaign_B,,AGENCY
ACC5410,2025/08/01,Organic,Campaign_B,,normal
ACC5411,2025-06-13,Referral,Campaign_C,,Normal
ACC5412,2025-07-29,LinkedIn,Campaign_B,,normal
ACC5413,2025/08/01,Referral,Campaign_A,,Normal
ACC5414,07/15/2025,Googel Ads,Campaign_B,,AGENCY
ACC5415,2025-08-12,Organic,Campaign_B,,Normal
ACC5416,07/15/2025,,Campaign_C,,agency
ACC5417,07/15/2025,,Campaign_C,,Normal
ACC5418,2025/08/01,Organic,Campaign_C,,normal
ACC5419,07/15/2025,Google Ads,Campaign_C,happen,agency
ACC5420,2025-08-21,Googel Ads,Campaign_A,,normal
ACC5421,07/15/2025,Google Ads,Campaign_B,,Normal
ACC5422,07/15/2025,,Campaign_A,,Normal
ACC5423,2025-08-14,,Campaing_B,,Normal
ACC5424,2025-06-03,Googel Ads,Campaign_B,,AGENCY
ACC5425,2025/08/01,LinkedIn,Campaign_B,this,agency
ACC5426,2025/08/01,Referral,Campaign_A,,AGENCY
ACC5427,2025-08-04,Google Ads,Campaign_B,,AGENCY
ACC5428,2025-07-12,Googel Ads,Campaing_B,,AGENCY
ACC5429,2025-07-10,Google Ads,Campaign_B,,AGENCY
ACC5430,07/15/2025,LinkedIn,Campaign_A,program,agency
ACC5431,2025/08/01,LinkedIn,Campaign_C,,normal
ACC5432,2025-06-07,,Campaing_B,,agency
ACC5433,07/15/2025,Referral,Campaign_A,difference,AGENCY
ACC5434,2025/08/01,Google Ads,Campaign_C,happy,Normal
ACC5435,07/15/2025,Google Ads,Campaign_C,,normal
ACC5436,2025-07-27,LinkedIn,Campaign_C,resource,AGENCY
ACC5437,07/15/2025,Referral,Campaing_B,,agency
ACC5438,07/15/2025,Google Ads,Campaign_A,,AGENCY
ACC5439,2025-06-23,Organic,Campaign_B,investment,Normal
ACC5440,2025/08/01,Organic,Campaign_C,,agency
ACC5441,07/15/2025,,Campaing_B,,Normal
ACC5442,07/15/2025,Googel Ads,Campaign_A,toward,agency
ACC5443,2025/08/01,Referral,Campaign_A,writer,Normal
ACC5444,2025/08/01,,Campaign_B,,Normal
ACC5445,07/15/2025,Googel Ads,Campaing_B,,agency
ACC5446,2025/08/01,LinkedIn,Campaign_A,,AGENCY
ACC5447,2025-08-08,Google Ads,Campaign_C,,Normal
ACC5448,2025/08/01,,Campaign_A,,AGENCY
ACC5449,2025-06-27,LinkedIn,Campaign_C,yeah,normal
ACC5450,2025/08/01,Organic,Campaing_B,,Normal
ACC5451,2025-06-20,,Campaign_A,,normal
ACC5452,07/15/2025,LinkedIn,Campaing_B,,AGENCY
ACC5453,2025/08/01,LinkedIn,Campaign_A,,Normal
ACC5454,2025-07-16,Google Ads,Campaing_B,receive,normal
ACC5455,2025/08/01,Google Ads,Campaign_C,order,normal
ACC5456,07/15/2025,Organic,Campaing_B,person,normal
ACC5457,2025-08-26,Organic,Campaign_A,,AGENCY
ACC5458,2025/08/01,,Campaing_B,,Normal
ACC5459,2025-07-09,Referral,Campaing_B,bad,AGENCY
ACC5460,2025/08/01,Google Ads,Campaign_B,,agency
ACC5461,2025/08/01,Google Ads,Campaign_C,,agency
ACC5462,2025-08-04,Google Ads,Campaing_B,wear,normal
ACC5463,2025-06-17,LinkedIn,Campaing_B,,Normal
ACC5464,2025-08-22,,Campaign_C,culture,agency
ACC5465,2025-06-27,Google Ads,Campaign_C,some,normal
ACC5466,07/15/2025,Google Ads,Campaign_A,,normal
ACC5467,2025/08/01,Googel Ads,Campaign_B,more,normal
ACC5468,07/15/2025,Organic,Campaign_B,short,agency
ACC5469,2025-06-12,Referral,Campaign_A,consider,Normal
ACC5470,2025/08/01,LinkedIn,Campaign_B,,agency
ACC5471,07/15/2025,LinkedIn,Campaign_A,necessary,normal
ACC5472,2025-08-17,LinkedIn,Campaign_C,,Normal
ACC5473,2025/08/01,Google Ads,Campaign_B,great,agency
ACC5474,2025/08/01,Organic,Campaign_A,southern,agency
ACC5475,2025/08/01,Referral,Campaign_C,,Normal
ACC5476,2025-07-01,Referral,Campaign_B,,AGENCY
ACC5477,07/15/2025,Googel Ads,Campaing_B,,normal
ACC5478,2025/08/01,Googel Ads,Campaing_B,,agency
ACC5479,2025/08/01,Google Ads,Campaign_C,several,AGENCY
ACC5480,2025/08/01,,Campaing_B,,agency
ACC5481,2025/08/01,Googel Ads,Campaign_C,tend,AGENCY
ACC5482,07/15/2025,Organic,Campaign_A,,agency
ACC5483,07/15/2025,Referral,Campaign_C,,normal
ACC5484,07/15/2025,LinkedIn,Campaign_C,herself,normal
ACC5485,07/15/2025,Organic,Campaign_C,high,Normal
ACC5486,07/15/2025,LinkedIn,Campaign_B,,Normal
ACC5487,07/15/2025,Referral,Campaing_B,,Normal
ACC5488,07/15/2025,LinkedIn,Campaing_B,always,Normal
ACC5489,2025-08-08,Referral,Campaign_B,,AGENCY
ACC5490,2025/08/01,LinkedIn,Campaign_C,cup,Normal
ACC5491,2025-07-14,,Campaing_B,,AGENCY
ACC5492,2025/08/01,,Campaign_B,,Normal
ACC5493,2025/08/01,Referral,Campaing_B,,Normal
ACC5494,07/15/2025,LinkedIn,Campaign_A,,normal
ACC5495,2025/08/01,LinkedIn,Campaign_C,,AGENCY
ACC5496,2025-07-24,Googel Ads,Campaign_A,,normal
ACC5497,2025-07-03,,Campaign_A,raise,AGENCY
ACC5498,2025/08/01,,Campaign_B,,AGENCY
ACC5499,2025-06-09,Google Ads,Campaing_B,enough,AGENCY
ACC5500,2025-06-12,Organic,Campaign_B,public,normal
ACC5501,2025/08/01,Organic,Campaing_B,,normal
ACC5502,2025-07-21,Organic,Campaign_C,,agency
ACC5503,2025-06-11,Referral,Campaing_B,price,Normal
ACC5504,07/15/2025,Organic,Campaign_B,,Normal
ACC5505,2025/08/01,Googel Ads,Campaign_B,,Normal
ACC5506,07/15/2025,LinkedIn,Campaign_B,,normal
ACC5507,2025/08/01,Googel Ads,Campaign_C,ok,agency
ACC5508,2025/08/01,Referral,Campaign_A,,normal
ACC5509,07/15/2025,,Campaing_B,,Normal
ACC5510,2025-07-22,Googel Ads,Campaing_B,,normal
ACC5511,2025/08/01,LinkedIn,Campaign_B,,agency
ACC5512,2025-07-25,Google Ads,Campaing_B,color,agency
ACC5513,2025/08/01,Google Ads,Campaign_A,,agency
ACC5514,07/15/2025,,Campaign_A,this,agency
ACC5515,07/15/2025,Referral,Campaign_B,,AGENCY
ACC5516,2025/08/01,LinkedIn,Campaign_C,,normal
ACC5517,2025/08/01,Googel Ads,Campaign_C,recently,normal
ACC5518,07/15/2025,Organic,Campaign_B,under,normal
ACC5519,2025/08/01,Google Ads,Campaign_A,,normal
ACC5520,2025/08/01,,Campaign_A,financial,normal
ACC5521,2025/08/01,LinkedIn,Campaign_A,top,AGENCY
ACC5522,2025-08-17,Organic,Campaign_A,,normal
ACC5523,2025/08/01,Google Ads,Campaign_B,,agency
ACC5524,2025-06-12,Referral,Campaign_C,,Normal
ACC5525,2025-08-20,LinkedIn,Campaign_C,figure,normal
ACC5526,2025/08/01,Organic,Campaign_A,,normal
ACC5527,2025/08/01,Organic,Campaign_A,three,Normal
ACC5528,2025-08-11,,Campaign_A,,normal
ACC5529,2025-06-19,,Campaign_A,,Normal
ACC5530,2025-08-24,LinkedIn,Campaign_C,,normal
ACC5531,2025/08/01,Googel Ads,Campaign_A,,normal
ACC5532,2025/08/01,Organic,Campaign_C,,agency
ACC5533,2025/08/01,Google Ads,Campaign_B,,AGENCY
ACC5534,07/15/2025,Organic,Campaing_B,,AGENCY
ACC5535,2025-06-18,LinkedIn,Campaign_A,certainly,AGENCY
ACC5536,2025-06-28,,Campaing_B,affect,Normal
ACC5537,2025/08/01,LinkedIn,Campaign_A,,Normal
ACC5538,2025-08-19,,Campaign_B,final,Normal
ACC5539,2025-06-20,Organic,Campaing_B,,agency
ACC5540,07/15/2025,Googel Ads,Campaign_C,,Normal
ACC5541,07/15/2025,LinkedIn,Campaing_B,,Normal
ACC5542,2025-08-21,LinkedIn,Campaign_C,,AGENCY
ACC5543,2025-08-05,,Campaing_B,,Normal
ACC5544,07/15/2025,Organic,Campaing_B,,Normal
ACC5545,2025/08/01,LinkedIn,Campaign_A,perhaps,Normal
ACC5546,2025/08/01,,Campaign_C,,AGENCY
ACC5547,2025/08/01,Organic,Campaign_B,,Normal
ACC5548,07/15/2025,LinkedIn,Campaign_B,,normal
ACC5549,07/15/2025,Organic,Campaign_B,,Normal
ACC5550,2025-07-07,Referral,Campaing_B,form,AGENCY
ACC5551,2025-06-03,Google Ads,Campaign_C,,Normal
ACC5552,2025-06-11,Google Ads,Campaing_B,,AGENCY
ACC5553,07/15/2025,Google Ads,Campaing_B,concern,normal
ACC5554,2025/08/01,Organic,Campaing_B,,normal
ACC5555,2025-08-01,Organic,Campaign_B,,agency
ACC5556,07/15/2025,LinkedIn,Campaign_B,,normal
ACC5557,2025/08/01,LinkedIn,Campaign_B,themselves,agency
ACC5558,2025-07-21,LinkedIn,Campaign_B,,normal
ACC5559,07/15/2025,Referral,Campaign_B,,agency
ACC5560,2025/08/01,Googel Ads,Campaign_C,interesting,normal
ACC5561,2025-06-25,,Campaign_C,,normal
ACC5562,2025-06-21,,Campaign_A,option,Normal
ACC5563,07/15/2025,LinkedIn,Campaign_C,,agency
ACC5564,2025/08/01,Googel Ads,Campaign_B,gun,AGENCY
ACC5565,2025/08/01,,Campaign_C,,normal
ACC5566,07/15/2025,Googel Ads,Campaign_B,spend,agency
ACC5567,2025-08-24,Google Ads,Campaign_A,,normal
ACC5568,2025/08/01,Referral,Campaign_B,,normal
ACC5569,2025-07-26,Googel Ads,Campaign_A,,Normal
ACC5570,2025/08/01,Organic,Campaing_B,,agency
ACC5571,2025-07-21,Google Ads,Campaign_B,without,AGENCY
ACC5572,07/15/2025,Organic,Campaign_A,,agency
ACC5573,2025/08/01,Google Ads,Campaign_B,painting,agency
ACC5574,2025/08/01,,Campaing_B,,agency
ACC5575,07/15/2025,Googel Ads,Campaign_A,,Normal
ACC5576,07/15/2025,Organic,Campaign_C,,Normal
ACC5577,2025-08-03,Googel Ads,Campaign_C,dinner,normal
ACC5578,2025/08/01,Organic,Campaign_A,,Normal
ACC5579,2025-07-03,Googel Ads,Campaing_B,team,AGENCY
ACC5580,2025-06-07,Organic,Campaign_C,,AGENCY
ACC5581,07/15/2025,Referral,Campaign_C,,normal
ACC5582,07/15/2025,LinkedIn,Campaing_B,,normal
ACC5583,07/15/2025,,Campaign_A,,normal
ACC5584,2025-06-13,,Campaign_A,,Normal
ACC5585,2025/08/01,Organic,Campaign_B,,AGENCY
ACC5586,07/15/2025,Organic,Campaing_B,grow,Normal
ACC5587,2025-08-13,Googel Ads,Campaign_C,,agency
ACC5588,2025-06-22,Referral,Campaign_B,wrong,Normal
ACC5589,2025-07-17,Referral,Campaign_A,,agency
ACC5590,2025/08/01,Referral,Campaign_C,star,AGENCY
ACC5591,07/15/2025,Googel Ads,Campaign_C,,AGENCY
ACC5592,2025/08/01,Google Ads,Campaing_B,business,AGENCY
ACC5593,07/15/2025,Google Ads,Campaign_B,,agency
ACC5594,2025-07-04,LinkedIn,Campaign_B,follow,agency
ACC5595,07/15/2025,,Campaign_C,,agency
ACC5596,2025-08-24,Referral,Campaign_B,,AGENCY
ACC5597,07/15/2025,Google Ads,Campaign_B,,AGENCY
ACC5598,2025/08/01,Googel Ads,Campaign_A,,agency
ACC5599,07/15/2025,LinkedIn,Campaign_B,few,normal
ACC5600,07/15/2025,Organic,Campaign_B,blood,Normal
ACC5601,2025/08/01,LinkedIn,Campaing_B,,agency
ACC5602,2025-07-14,Organic,Campaign_B,him,Normal
ACC5603,2025-08-08,Google Ads,Campaign_B,,agency
ACC5604,07/15/2025,Googel Ads,Campaign_C,may,agency
ACC5605,07/15/2025,Google Ads,Campaign_A,tax,agency
ACC5606,2025-07-29,Referral,Campaign_B,,AGENCY
ACC5607,2025-06-08,Google Ads,Campaign_A,,normal
ACC5608,2025/08/01,,Campaign_C,,normal
ACC5609,2025-07-05,Referral,Campaing_B,,Normal
ACC5610,2025-08-03,Googel Ads,Campaign_C,,Normal
ACC5611,07/15/2025,Googel Ads,Campaign_B,this,normal
ACC5612,07/15/2025,,Campaign_B,everybody,agency
ACC5613,07/15/2025,,Campaing_B,,normal
ACC5614,07/15/2025,Referral,Campaing_B,,Normal
ACC5615,07/15/2025,Google Ads,Campaign_A,,Normal
ACC5616,07/15/2025,LinkedIn,Campaign_A,chance,AGENCY
ACC5617,07/15/2025,Organic,Campaing_B,,normal
ACC5618,2025/08/01,Organic,Campaing_B,democratic,agency
ACC5619,2025/08/01,LinkedIn,Campaign_A,,Normal
ACC5620,2025-07-14,Organic,Campaign_A,,normal
ACC5621,2025-06-15,Google Ads,Campaign_A,,AGENCY
ACC5622,2025/08/01,Organic,Campaign_A,,AGENCY
ACC5623,2025-07-28,Referral,Campaign_B,worker,agency
ACC5624,07/15/2025,Google Ads,Campaign_C,,agency
ACC5625,2025-06-07,Organic,Campaign_C,,Normal
ACC5626,07/15/2025,Google Ads,Campaign_A,,agency
ACC5627,2025-07-26,Google Ads,Campaign_A,long,agency
ACC5628,07/15/2025,LinkedIn,Campaign_B,whole,normal
ACC5629,07/15/2025,Organic,Campaign_C,,AGENCY
ACC5630,2025-07-05,LinkedIn,Campaing_B,,Normal
ACC5631,2025/08/01,Googel Ads,Campaign_B,,AGENCY
ACC5632,2025/08/01,Google Ads,Campaign_C,child,agency
ACC5633,2025-06-04,Referral,Campaign_A,,Normal
ACC5634,07/15/2025,Organic,Campaign_C,within,AGENCY
ACC5635,2025-07-11,Referral,Campaign_A,poor,AGENCY
ACC5636,07/15/2025,Referral,Campaign_C,daughter,agency
ACC5637,07/15/2025,,Campaing_B,,AGENCY
ACC5638,07/15/2025,Referral,Campaing_B,,Normal
ACC5639,2025-07-24,LinkedIn,Campaign_C,,Normal
ACC5640,2025-08-04,Google Ads,Campaign_C,,agency
ACC5641,07/15/2025,Googel Ads,Campaign_B,,AGENCY
ACC5642,2025/08/01,Referral,Campaign_A,wrong,normal
ACC5643,2025-08-18,Organic,Campaing_B,,AGENCY
ACC5644,2025-06-17,,Campaign_C,,normal
ACC5645,2025/08/01,LinkedIn,Campaign_C,,Normal
ACC5646,2025-08-18,LinkedIn,Campaign_A,,AGENCY
ACC5647,2025/08/01,Referral,Campaign_A,red,agency
ACC5648,07/15/2025,Organic,Campaing_B,,normal
ACC5649,07/15/2025,Organic,Campaing_B,offer,Normal
ACC5650,2025/08/01,Referral,Campaign_A,,normal
ACC5651,2025/08/01,Googel Ads,Campaign_B,per,Normal
ACC5652,2025/08/01,LinkedIn,Campaign_B,only,AGENCY
ACC5653,2025-07-29,,Campaign_A,,Normal
ACC5654,2025/08/01,Organic,Campaing_B,,AGENCY
ACC5655,2025-06-02,Organic,Campaign_B,,agency
ACC5656,2025/08/01,Organic,Campaign_B,each,normal
ACC5657,2025-06-07,LinkedIn,Campaign_A,cultural,Normal
ACC5658,07/15/2025,LinkedIn,Campaing_B,,agency
ACC5659,2025-06-19,Organic,Campaing_B,,AGENCY
ACC5660,2025/08/01,LinkedIn,Campaing_B,,normal
ACC5661,07/15/2025,Google Ads,Campaign_C,,Normal
ACC5662,07/15/2025,Organic,Campaign_B,tell,Normal
ACC5663,07/15/2025,Googel Ads,Campaign_A,adult,agency
ACC5664,2025/08/01,Referral,Campaign_A,,agency
ACC5665,2025/08/01,Google Ads,Campaign_A,would,Normal
ACC5666,2025-06-27,Organic,Campaign_C,,normal
ACC5667,2025-07-20,LinkedIn,Campaign_A,,Normal
ACC5668,2025-07-29,Referral,Campaign_A,,agency
ACC5669,07/15/2025,Organic,Campaign_C,on,agency
ACC5670,2025-08-15,Googel Ads,Campaign_A,,agency
ACC5671,07/15/2025,Referral,Campaign_C,,normal
ACC5672,2025/08/01,,Campaign_A,like,AGENCY
ACC5673,07/15/2025,Organic,Campaign_C,,normal
ACC5674,07/15/2025,Googel Ads,Campaign_C,discuss,normal
ACC5675,2025/08/01,Google Ads,Campaign_B,,normal
ACC5676,2025/08/01,Googel Ads,Campaign_B,,normal
ACC5677,2025-07-10,Referral,Campaing_B,,AGENCY
ACC5678,2025/08/01,Googel Ads,Campaing_B,,AGENCY
ACC5679,2025/08/01,,Campaign_B,,agency
ACC5680,2025-06-15,Organic,Campaign_A,,Normal
ACC5681,07/15/2025,Googel Ads,Campaign_B,,agency
ACC5682,2025/08/01,Googel Ads,Campaign_A,,Normal
ACC5683,07/15/2025,,Campaign_B,,Normal
ACC5684,2025-06-23,LinkedIn,Campaign_B,,agency
ACC5685,2025/08/01,LinkedIn,Campaign_A,,AGENCY
ACC5686,2025-07-01,Google Ads,Campaign_C,,Normal
ACC5687,07/15/2025,Googel Ads,Campaing_B,,agency
ACC5688,2025-06-01,Google Ads,Campaign_B,,Normal
ACC5689,07/15/2025,LinkedIn,Campaing_B,,AGENCY
ACC5690,2025/08/01,LinkedIn,Campaign_C,,normal
ACC5691,2025/08/01,,Campaign_A,exist,Normal
ACC5692,2025/08/01,Referral,Campaign_C,,normal
ACC5693,2025-08-28,Googel Ads,Campaing_B,need,normal
ACC5694,2025/08/01,Organic,Campaign_B,,normal
ACC5695,2025-07-29,Googel Ads,Campaign_B,,AGENCY
ACC5696,2025/08/01,Google Ads,Campaign_A,,Normal
ACC5697,2025-06-13,,Campaing_B,,AGENCY
ACC5698,2025/08/01,Google Ads,Campaign_A,,normal
ACC5699,2025-06-14,LinkedIn,Campaign_C,born,agency
ACC5700,07/15/2025,Organic,Campaign_B,,normal
ACC5701,2025/08/01,Organic,Campaing_B,,normal
ACC5702,2025/08/01,Organic,Campaign_A,,AGENCY
ACC5703,07/15/2025,,Campaing_B,,AGENCY
ACC5704,07/15/2025,Organic,Campaign_C,week,AGENCY
ACC5705,2025-07-18,LinkedIn,Campaign_C,,normal
ACC5706,2025/08/01,Referral,Campaign_B,few,Normal
ACC5707,2025/08/01,Organic,Campaign_C,feeling,AGENCY
ACC5708,2025/08/01,LinkedIn,Campaign_B,bar,normal
ACC5709,2025-08-09,Googel Ads,Campaign_A,,normal
ACC5710,07/15/2025,Organic,Campaign_B,,normal
ACC5711,07/15/2025,Organic,Campaign_A,back,Normal
ACC5712,2025/08/01,Google Ads,Campaign_A,drug,AGENCY
ACC5713,2025-08-04,Organic,Campaign_A,past,normal
ACC5714,07/15/2025,Googel Ads,Campaign_B,,Normal
ACC5715,07/15/2025,Googel Ads,Campaing_B,,agency
ACC5716,07/15/2025,Googel Ads,Campaign_B,,AGENCY
ACC5717,2025/08/01,LinkedIn,Campaign_A,,AGENCY
ACC5718,2025-07-13,Referral,Campaing_B,speech,AGENCY
ACC5719,07/15/2025,Referral,Campaign_B,student,normal
ACC5720,2025-08-19,Organic,Campaign_B,,AGENCY
ACC5721,2025-07-09,Googel Ads,Campaign_B,,AGENCY
ACC5722,07/15/2025,Googel Ads,Campaign_B,,AGENCY
ACC5723,07/15/2025,Google Ads,Campaign_A,rise,agency
ACC5724,07/15/2025,,Campaign_A,end,Normal
ACC5725,07/15/2025,Google Ads,Campaign_C,art,normal
ACC5726,07/15/2025,Referral,Campaign_B,study,AGENCY
ACC5727,07/15/2025,,Campaign_B,,normal
ACC5728,2025/08/01,,Campaign_B,lawyer,Normal
ACC5729,2025/08/01,LinkedIn,Campaing_B,,agency
ACC5730,2025-08-13,Google Ads,Campaign_A,,normal
ACC5731,2025/08/01,Googel Ads,Campaign_B,president,AGENCY
ACC5732,2025/08/01,Google Ads,Campaign_C,,normal
ACC5733,2025/08/01,LinkedIn,Campaign_C,,Normal
ACC5734,2025/08/01,Googel Ads,Campaign_B,,normal
ACC5735,2025-07-27,Google Ads,Campaign_C,,agency
ACC5736,07/15/2025,Organic,Campaign_A,general,AGENCY
ACC5737,2025/08/01,,Campaign_A,,normal
ACC5738,2025-06-13,,Campaing_B,,normal
ACC5739,2025/08/01,Referral,Campaing_B,,Normal
ACC5740,2025-08-09,Referral,Campaign_B,different,normal
ACC5741,07/15/2025,,Campaign_B,,agency
ACC5742,2025/08/01,Organic,Campaing_B,doctor,AGENCY
ACC5743,07/15/2025,LinkedIn,Campaign_A,,normal
ACC5744,2025-08-07,,Campaing_B,,agency
ACC5745,07/15/2025,,Campaign_C,,normal
ACC5746,2025-08-08,Organic,Campaing_B,,AGENCY
ACC5747,2025-08-02,Googel Ads,Campaing_B,,AGENCY
ACC5748,2025-08-19,,Campaign_B,,agency
ACC5749,2025/08/01,,Campaign_C,cause,normal
ACC5750,07/15/2025,,Campaign_B,,AGENCY
ACC5751,2025-06-16,LinkedIn,Campaing_B,,AGENCY
ACC5752,2025/08/01,Googel Ads,Campaign_A,,agency
ACC5753,07/15/2025,Google Ads,Campaing_B,,agency
ACC5754,2025/08/01,Googel Ads,Campaign_A,,Normal
ACC5755,2025-07-23,Referral,Campaign_A,minute,Normal
ACC5756,07/15/2025,Organic,Campaing_B,theory,AGENCY
ACC5757,2025/08/01,Organic,Campaing_B,,normal
ACC5758,2025-07-20,Googel Ads,Campaign_C,,normal
ACC5759,2025-06-29,,Campaign_C,music,AGENCY
ACC5760,07/15/2025,Referral,Campaing_B,,agency
ACC5761,2025-07-23,Googel Ads,Campaign_C,,Normal
ACC5762,2025/08/01,Googel Ads,Campaing_B,success,normal
ACC5763,07/15/2025,Googel Ads,Campaing_B,process,normal
ACC5764,07/15/2025,Google Ads,Campaign_A,,agency
ACC5765,2025/08/01,,Campaign_B,,AGENCY
ACC5766,07/15/2025,Referral,Campaing_B,number,agency
ACC5767,2025-07-29,Googel Ads,Campaign_B,in,normal
ACC5768,2025-06-10,Referral,Campaign_A,recognize,AGENCY
ACC5769,2025-08-16,Organic,Campaign_C,fish,normal
ACC5770,2025/08/01,Googel Ads,Campaign_C,though,agency
ACC5771,2025-06-15,Organic,Campaign_B,others,normal
ACC5772,2025-07-05,Google Ads,Campaing_B,,agency
ACC5773,2025-06-02,Referral,Campaign_B,,AGENCY
ACC5774,2025/08/01,Googel Ads,Campaing_B,,agency
ACC5775,2025/08/01,,Campaign_C,do,Normal
ACC5776,2025/08/01,Google Ads,Campaign_C,,AGENCY
ACC5777,2025/08/01,Referral,Campaing_B,,AGENCY
ACC5778,2025/08/01,Organic,Campaing_B,executive,Normal
ACC5779,07/15/2025,Referral,Campaign_B,,Normal
ACC5780,07/15/2025,Organic,Campaing_B,,AGENCY
ACC5781,2025/08/01,LinkedIn,Campaign_C,,agency
ACC5782,2025/08/01,,Campaign_B,,Normal
ACC5783,07/15/2025,,Campaign_B,,AGENCY
ACC5784,07/15/2025,Referral,Campaign_C,doctor,agency
ACC5785,2025/08/01,Organic,Campaing_B,,AGENCY
ACC5786,2025/08/01,Googel Ads,Campaign_C,ground,agency
ACC5787,2025/08/01,Organic,Campaign_B,,Normal
ACC5788,2025/08/01,Organic,Campaign_C,,normal
ACC5789,2025/08/01,Referral,Campaign_C,image,Normal
ACC5790,2025-08-30,Googel Ads,Campaign_B,,Normal
ACC5791,2025-07-07,,Campaign_A,participant,AGENCY
