account_id,signup_date,utm_source,utm_campaign,ref,account_type,month_year,status,renewal_count,conversion_flag,billing_cycle_end_date,trial_end_date,cancel_reason,status_new
ACC5261,2025-07-15,Referral,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5262,2025-06-15,Google Ads,Campaign_C,key,Normal,2025-06,Canceled,1.0,no,2025-06-28,2025-06-08,churned,dropped after trial
ACC5263,2025-07-15,Google Ads,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5264,2025-07-05,Organic,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5265,2025-07-15,Google Ads,Campaign_B,another,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5266,2025-08-01,LinkedIn,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5267,2025-07-15,Google Ads,Campaign_C,,Normal,2025-07,Active,-1.0,yes,2025-08-08,2025-07-09,competitor,Active
ACC5268,2025-07-15,LinkedIn,Campaign_A,anything,Agency,2025-07,Canceled,2.0,no,2025-07-02,2025-07-18,,dropped after trial
ACC5269,2025-08-01,Unknown,Campaign_A,,Agency,2025-08,Active,-1.0,no,2025-07-07,2025-08-27,,Active
ACC5270,2025-07-15,Organic,Campaign_A,,Agency,2025-07,Active,-1.0,no,2025-07-20,2025-07-11,,Active
ACC5271,2025-07-15,LinkedIn,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5272,2025-06-07,Google Ads,Campaign_C,,Agency,2025-06,Active,,no,2025-08-19,2025-06-16,competitor,Active
ACC5273,2025-07-22,Unknown,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5274,2025-08-01,Referral,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5275,2025-07-15,Google Ads,Campaign_A,,Agency,2025-07,Active,1.0,no,2025-07-09,2025-08-29,price,Active
ACC5276,2025-08-01,Referral,Campaign_B,,Agency,2025-08,Active,2.0,no,2025-08-26,2025-06-03,,Active
ACC5277,2025-07-15,Google Ads,Campaign_B,total,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5278,2025-07-15,Referral,Campaign_B,,Normal,2025-07,Active,,yes,2025-07-05,2025-08-24,,Active
ACC5279,2025-07-15,Google Ads,Campaign_B,five,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5280,2025-08-01,Google Ads,Campaign_C,life,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5281,2025-08-13,Google Ads,Campaign_B,short,Normal,2025-08,Canceled,,yes,2025-07-19,2025-06-24,churned,churned
ACC5282,2025-07-15,Organic,Campaign_B,rather,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5283,2025-08-17,Unknown,Campaign_B,office,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5284,2025-07-15,Referral,Campaign_C,now,Agency,2025-07,Trialing,,yes,2025-06-05,2025-08-22,churned,Trialing
ACC5285,2025-08-19,Referral,Campaign_B,agreement,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5286,2025-07-15,Organic,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5287,2025-07-10,Google Ads,Campaign_B,paper,Normal,2025-07,Canceled,2.0,no,2025-07-30,2025-08-11,competitor,dropped after trial
ACC5288,2025-07-30,LinkedIn,Campaign_B,,Agency,2025-07,Trialing,2.0,no,2025-07-06,2025-06-09,competitor,Trialing
ACC5289,2025-06-02,Referral,Campaign_A,ask,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC5290,2025-07-27,LinkedIn,Campaign_C,,Agency,2025-07,Active,,no,2025-06-25,2025-06-06,,Active
ACC5291,2025-07-15,Organic,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5292,2025-08-20,Unknown,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5293,2025-07-15,Referral,Campaign_C,house,Agency,2025-07,Active,1.0,no,2025-06-03,2025-08-19,,Active
ACC5294,2025-07-15,Referral,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5295,2025-06-19,Google Ads,Campaign_A,continue,Agency,2025-06,Active,,yes,2025-08-14,2025-07-13,,Active
ACC5296,2025-08-11,LinkedIn,Campaign_B,successful,Agency,2025-08,Canceled,0.0,yes,2025-08-12,2025-06-19,price,churned
ACC5297,2025-08-01,LinkedIn,Campaign_B,,Agency,2025-08,Active,-1.0,yes,2025-07-17,2025-07-16,,Active
ACC5298,2025-07-13,LinkedIn,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5299,2025-07-15,Referral,Campaign_B,college,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5300,2025-08-01,Referral,Campaign_A,garden,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5301,2025-07-15,Google Ads,Campaign_C,section,Normal,2025-07,Canceled,2.0,yes,2025-07-11,2025-07-09,churned,churned
ACC5302,2025-07-15,Google Ads,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5303,2025-07-15,Unknown,Campaign_A,rock,Agency,2025-07,Active,2.0,no,2025-08-08,2025-08-26,churned,Active
ACC5304,2025-08-01,Unknown,Campaign_B,,Normal,2025-08,Canceled,-1.0,yes,2025-07-09,2025-07-17,price,churned
ACC5305,2025-07-15,Organic,Campaign_B,friend,Normal,2025-07,Trialing,0.0,yes,2025-08-24,2025-08-11,competitor,Trialing
ACC5306,2025-07-22,Organic,Campaign_B,participant,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5307,2025-07-15,LinkedIn,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5308,2025-07-15,Organic,Campaign_A,,Agency,2025-07,Trialing,,yes,2025-07-15,2025-08-07,price,Trialing
ACC5309,2025-08-01,Organic,Campaign_B,customer,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5310,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Trialing,1.0,no,2025-07-21,2025-08-06,,Trialing
ACC5311,2025-08-01,Google Ads,Campaign_C,,Agency,2025-08,Canceled,2.0,no,2025-06-10,2025-06-26,,dropped after trial
ACC5312,2025-08-01,Google Ads,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5313,2025-08-01,Unknown,Campaign_B,tonight,Agency,2025-08,Canceled,,yes,2025-06-23,2025-07-31,churned,churned
ACC5314,2025-07-15,Referral,Campaign_B,result,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5315,2025-08-01,Referral,Campaign_B,much,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5316,2025-08-01,Google Ads,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5317,2025-07-15,Google Ads,Campaign_C,risk,Normal,2025-07,Active,,yes,2025-08-08,2025-08-12,,Active
ACC5318,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5319,2025-08-01,LinkedIn,Campaign_B,rather,Normal,2025-08,Canceled,-1.0,yes,2025-07-02,2025-08-19,competitor,churned
ACC5320,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5321,2025-08-01,Google Ads,Campaign_B,range,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5322,2025-08-22,LinkedIn,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5323,2025-08-01,Google Ads,Campaign_C,participant,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5324,2025-07-15,Unknown,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5325,2025-07-15,Google Ads,Campaign_C,,Normal,2025-07,Canceled,,yes,2025-06-05,2025-06-02,churned,churned
ACC5326,2025-08-01,Google Ads,Campaign_C,,Normal,2025-08,Trialing,,yes,2025-07-25,2025-06-11,,Trialing
ACC5327,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5328,2025-08-01,Organic,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5329,2025-08-01,Organic,Campaign_B,develop,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5330,2025-08-13,Google Ads,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5331,2025-07-15,Organic,Campaign_B,this,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5332,2025-07-15,Referral,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5333,2025-07-15,Organic,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5334,2025-07-15,Organic,Campaign_C,may,Agency,2025-07,Canceled,-1.0,no,2025-06-10,2025-06-06,price,dropped after trial
ACC5335,2025-07-15,Referral,Campaign_A,bar,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5336,2025-07-15,Referral,Campaign_B,,Agency,2025-07,Trialing,1.0,no,2025-08-01,2025-06-15,price,Trialing
ACC5337,2025-06-27,Referral,Campaign_A,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC5338,2025-07-15,Google Ads,Campaign_B,be,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5339,2025-07-15,Google Ads,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5340,2025-06-14,LinkedIn,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC5341,2025-06-02,Referral,Campaign_B,others,Normal,2025-06,Canceled,,yes,2025-06-19,2025-06-26,,churned
ACC5342,2025-07-12,Organic,Campaign_B,current,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5343,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Active,,no,2025-06-24,2025-08-22,competitor,Active
ACC5344,2025-06-06,Unknown,Campaign_C,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC5345,2025-08-01,Google Ads,Campaign_B,pressure,Normal,2025-08,Trialing,0.0,no,2025-08-21,2025-08-11,,Trialing
ACC5346,2025-08-07,Referral,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5347,2025-08-01,Organic,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5348,2025-07-15,Referral,Campaign_B,,Normal,2025-07,Trialing,,yes,2025-07-27,2025-08-09,churned,Trialing
ACC5349,2025-07-15,Organic,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5350,2025-06-28,Organic,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC5351,2025-07-15,Referral,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5352,2025-08-01,LinkedIn,Campaign_C,,Normal,2025-08,Canceled,1.0,no,2025-06-09,2025-07-18,,dropped after trial
ACC5353,2025-08-01,Unknown,Campaign_A,road,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5354,2025-08-01,Google Ads,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5355,2025-07-30,LinkedIn,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5356,2025-07-15,Google Ads,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5357,2025-08-16,Google Ads,Campaign_B,TV,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5358,2025-07-15,Referral,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5359,2025-07-26,Unknown,Campaign_C,those,Agency,2025-07,Trialing,-1.0,yes,2025-08-11,2025-08-11,,Trialing
ACC5360,2025-08-01,Google Ads,Campaign_B,ability,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5361,2025-08-01,LinkedIn,Campaign_C,,Agency,2025-08,Active,0.0,yes,2025-06-23,2025-06-22,churned,Active
ACC5362,2025-07-15,Google Ads,Campaign_B,value,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5363,2025-07-29,LinkedIn,Campaign_B,PM,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5364,2025-07-15,Unknown,Campaign_C,sing,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5365,2025-07-15,Referral,Campaign_B,everybody,Agency,2025-07,Canceled,-1.0,yes,2025-07-11,2025-06-20,competitor,churned
ACC5366,2025-06-18,Organic,Campaign_B,suggest,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC5367,2025-08-01,Unknown,Campaign_A,,Normal,2025-08,Active,1.0,yes,2025-06-25,2025-06-09,churned,Active
ACC5368,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5369,2025-06-27,Organic,Campaign_C,,Normal,2025-06,Active,1.0,yes,2025-08-23,2025-07-28,competitor,Active
ACC5370,2025-08-01,Google Ads,Campaign_A,,Agency,2025-08,Active,,yes,2025-08-12,2025-07-12,,Active
ACC5371,2025-07-15,Unknown,Campaign_B,law,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5372,2025-08-01,Google Ads,Campaign_A,lose,Agency,2025-08,Trialing,0.0,yes,2025-08-14,2025-06-30,,Trialing
ACC5373,2025-08-01,Google Ads,Campaign_A,can,Agency,2025-08,Trialing,2.0,yes,2025-06-12,2025-08-06,competitor,Trialing
ACC5374,2025-07-15,Unknown,Campaign_B,shoulder,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5375,2025-07-15,Google Ads,Campaign_C,,Normal,2025-07,Active,-1.0,yes,2025-08-29,2025-06-10,churned,Active
ACC5376,2025-07-15,Organic,Campaign_B,,Normal,2025-07,Active,-1.0,no,2025-08-29,2025-07-11,price,Active
ACC5377,2025-08-01,Google Ads,Campaign_A,,Agency,2025-08,Canceled,-1.0,yes,2025-07-25,2025-06-20,,churned
ACC5378,2025-07-13,Referral,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5379,2025-08-01,Google Ads,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5380,2025-08-01,LinkedIn,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5381,2025-08-01,Google Ads,Campaign_B,laugh,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5382,2025-07-07,LinkedIn,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5383,2025-08-01,Unknown,Campaign_A,,Normal,2025-08,Canceled,2.0,no,2025-08-03,2025-06-22,churned,dropped after trial
ACC5384,2025-08-01,Google Ads,Campaign_A,here,Agency,2025-08,Canceled,,no,2025-08-11,2025-06-02,competitor,dropped after trial
ACC5385,2025-08-17,Google Ads,Campaign_B,kitchen,Agency,2025-08,Trialing,,yes,2025-07-16,2025-06-20,churned,Trialing
ACC5386,2025-07-15,Organic,Campaign_A,rather,Normal,2025-07,Active,,no,2025-07-13,2025-06-01,price,Active
ACC5387,2025-07-12,LinkedIn,Campaign_B,same,Agency,2025-07,Canceled,2.0,no,2025-08-22,2025-06-22,competitor,dropped after trial
ACC5388,2025-08-01,LinkedIn,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5389,2025-08-01,Organic,Campaign_A,very,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5390,2025-07-15,Referral,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5391,2025-08-01,LinkedIn,Campaign_B,,Normal,2025-08,Active,,yes,2025-07-06,2025-08-29,price,Active
ACC5392,2025-08-02,Organic,Campaign_B,plan,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5393,2025-08-01,LinkedIn,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5394,2025-07-01,Unknown,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5395,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Active,,yes,2025-07-31,2025-08-22,,Active
ACC5396,2025-08-01,Referral,Campaign_C,eight,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5397,2025-08-01,Google Ads,Campaign_B,they,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5398,2025-07-15,Organic,Campaign_A,,Normal,2025-07,Trialing,0.0,no,2025-08-02,2025-07-15,churned,Trialing
ACC5399,2025-08-08,Unknown,Campaign_C,step,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5400,2025-07-15,Google Ads,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5401,2025-08-01,Google Ads,Campaign_A,,Normal,2025-08,Canceled,-1.0,yes,2025-08-25,2025-08-26,,churned
ACC5402,2025-07-15,Organic,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5403,2025-08-19,LinkedIn,Campaign_C,,Normal,2025-08,Active,,no,2025-06-07,2025-06-24,,Active
ACC5404,2025-08-01,Referral,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5405,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5406,2025-08-26,Google Ads,Campaign_B,sign,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5407,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5408,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5409,2025-08-04,Google Ads,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5410,2025-08-01,Organic,Campaign_B,,Normal,2025-08,Canceled,,yes,2025-06-25,2025-07-15,churned,churned
ACC5411,2025-06-13,Referral,Campaign_C,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC5412,2025-07-29,LinkedIn,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5413,2025-08-01,Referral,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5414,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Trialing,1.0,no,2025-07-26,2025-07-05,churned,Trialing
ACC5415,2025-08-12,Organic,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5416,2025-07-15,Unknown,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5417,2025-07-15,Unknown,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5418,2025-08-01,Organic,Campaign_C,,Normal,2025-08,Trialing,0.0,no,2025-06-08,2025-07-29,churned,Trialing
ACC5419,2025-07-15,Google Ads,Campaign_C,happen,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5420,2025-08-21,Google Ads,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5421,2025-07-15,Google Ads,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5422,2025-07-15,Unknown,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5423,2025-08-14,Unknown,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5424,2025-06-03,Google Ads,Campaign_B,,Agency,2025-06,Canceled,2.0,yes,2025-07-29,2025-07-24,price,churned
ACC5425,2025-08-01,LinkedIn,Campaign_B,this,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5426,2025-08-01,Referral,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5427,2025-08-04,Google Ads,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5428,2025-07-12,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5429,2025-07-10,Google Ads,Campaign_B,,Agency,2025-07,Active,0.0,yes,2025-07-21,2025-07-13,competitor,Active
ACC5430,2025-07-15,LinkedIn,Campaign_A,program,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5431,2025-08-01,LinkedIn,Campaign_C,,Normal,2025-08,Trialing,2.0,yes,2025-07-07,2025-08-21,competitor,Trialing
ACC5432,2025-06-07,Unknown,Campaign_B,,Agency,2025-06,Active,0.0,yes,2025-07-09,2025-06-26,price,Active
ACC5433,2025-07-15,Referral,Campaign_A,difference,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5434,2025-08-01,Google Ads,Campaign_C,happy,Normal,2025-08,Trialing,2.0,no,2025-07-11,2025-07-20,competitor,Trialing
ACC5435,2025-07-15,Google Ads,Campaign_C,,Normal,2025-07,Active,0.0,no,2025-08-15,2025-06-11,price,Active
ACC5436,2025-07-27,LinkedIn,Campaign_C,resource,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5437,2025-07-15,Referral,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5438,2025-07-15,Google Ads,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5439,2025-06-23,Organic,Campaign_B,investment,Normal,2025-06,Active,1.0,no,2025-08-29,2025-06-10,churned,Active
ACC5440,2025-08-01,Organic,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5441,2025-07-15,Unknown,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5442,2025-07-15,Google Ads,Campaign_A,toward,Agency,2025-07,Canceled,0.0,no,2025-07-03,2025-06-29,price,dropped after trial
ACC5443,2025-08-01,Referral,Campaign_A,writer,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5444,2025-08-01,Unknown,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5445,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5446,2025-08-01,LinkedIn,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5447,2025-08-08,Google Ads,Campaign_C,,Normal,2025-08,Canceled,,no,2025-07-09,2025-08-21,competitor,dropped after trial
ACC5448,2025-08-01,Unknown,Campaign_A,,Agency,2025-08,Canceled,0.0,no,2025-06-08,2025-06-25,,dropped after trial
ACC5449,2025-06-27,LinkedIn,Campaign_C,yeah,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC5450,2025-08-01,Organic,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5451,2025-06-20,Unknown,Campaign_A,,Normal,2025-06,Active,2.0,yes,2025-07-17,2025-06-16,price,Active
ACC5452,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5453,2025-08-01,LinkedIn,Campaign_A,,Normal,2025-08,Active,,yes,2025-07-15,2025-06-04,churned,Active
ACC5454,2025-07-16,Google Ads,Campaign_B,receive,Normal,2025-07,Active,0.0,no,2025-07-09,2025-08-16,competitor,Active
ACC5455,2025-08-01,Google Ads,Campaign_C,order,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5456,2025-07-15,Organic,Campaign_B,person,Normal,2025-07,Trialing,,yes,2025-07-06,2025-08-16,,Trialing
ACC5457,2025-08-26,Organic,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5458,2025-08-01,Unknown,Campaign_B,,Normal,2025-08,Active,0.0,yes,2025-07-13,2025-06-21,price,Active
ACC5459,2025-07-09,Referral,Campaign_B,bad,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5460,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5461,2025-08-01,Google Ads,Campaign_C,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5462,2025-08-04,Google Ads,Campaign_B,wear,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5463,2025-06-17,LinkedIn,Campaign_B,,Normal,2025-06,Active,-1.0,yes,2025-08-21,2025-07-20,churned,Active
ACC5464,2025-08-22,Unknown,Campaign_C,culture,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5465,2025-06-27,Google Ads,Campaign_C,some,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC5466,2025-07-15,Google Ads,Campaign_A,,Normal,2025-07,Canceled,-1.0,no,2025-08-13,2025-08-12,competitor,dropped after trial
ACC5467,2025-08-01,Google Ads,Campaign_B,more,Normal,2025-08,Trialing,,no,2025-08-06,2025-06-05,competitor,Trialing
ACC5468,2025-07-15,Organic,Campaign_B,short,Agency,2025-07,Canceled,1.0,no,2025-07-06,2025-08-06,price,dropped after trial
ACC5469,2025-06-12,Referral,Campaign_A,consider,Normal,2025-06,Active,,no,2025-08-12,2025-07-15,competitor,Active
ACC5470,2025-08-01,LinkedIn,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5471,2025-07-15,LinkedIn,Campaign_A,necessary,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5472,2025-08-17,LinkedIn,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC5473,2025-08-01,Google Ads,Campaign_B,great,Agency,2025-08,Canceled,,yes,2025-08-30,2025-06-06,,churned
ACC5474,2025-08-01,Organic,Campaign_A,southern,Agency,2025-08,Trialing,,no,2025-08-04,2025-06-18,competitor,Trialing
ACC5475,2025-08-01,Referral,Campaign_C,,Normal,2025-08,Canceled,2.0,yes,2025-08-21,2025-08-09,price,churned
ACC5476,2025-07-01,Referral,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC5477,2025-07-15,Google Ads,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5478,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5479,2025-08-01,Google Ads,Campaign_C,several,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5480,2025-08-01,Unknown,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5481,2025-08-01,Google Ads,Campaign_C,tend,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC5482,2025-07-15,Organic,Campaign_A,,Agency,2025-07,Trialing,0.0,yes,2025-07-10,2025-06-18,competitor,Trialing
ACC5483,2025-07-15,Referral,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5484,2025-07-15,LinkedIn,Campaign_C,herself,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC5485,2025-07-15,Organic,Campaign_C,high,Normal,2025-07,Not subscibed,,,,,,Not subscibed
